User_ID,Age,Gender,Annual_Income,Membership_Type,Membership_Duration,Frequency_of_Visit,Preferred_Time,Previous_Membership,Marital_Status,Location,Promotion_Response,Health_Condition,Membership_Prediction,Professional,Professional_Status
5933,69,Male,80645,VIP,53,6,Afternoon,Yes,Divorced,Urban,No,Average,No,Retired,Retired
5934,42,Female,73720,Premium,9,2,Afternoon,No,Divorced,Suburban,No,Good,No,Employed,Working
5935,58,Female,83299,VIP,27,6,Evening,No,Married,Rural,No,Excellent,Yes,Late Career,Working
5936,48,Male,45212,Premium,51,3,Morning,No,Married,Rural,No,Good,No,Employed,Working
5937,38,Female,71715,Premium,17,1,Evening,No,Divorced,Rural,No,Excellent,No,Employed,Working
5938,37,Female,52409,Premium,12,4,Evening,No,Divorced,Urban,No,Excellent,No,Employed,Working
5939,56,Female,61268,Premium,12,4,Morning,Yes,Single,Rural,No,Excellent,No,Late Career,Working
5940,39,Female,39944,VIP,35,4,Evening,Yes,Married,Rural,Yes,Average,No,Employed,Working
5941,21,Female,12379,Basic,56,2,Afternoon,Yes,Divorced,Urban,Yes,Average,No,Student,In Education
5942,30,Male,56687,Premium,28,1,Afternoon,Yes,Divorced,Suburban,No,Average,Yes,Early Career,Working
5943,62,Male,126886,Basic,30,5,Morning,Yes,Married,Suburban,No,Good,Yes,Late Career,Working
5944,59,Female,67268,Basic,27,5,Afternoon,No,Married,Urban,No,Average,Yes,Late Career,Working
5945,67,Female,63852,Premium,43,1,Afternoon,No,Divorced,Suburban,No,Average,Yes,Retired,Retired
5946,66,Female,44736,Basic,32,4,Afternoon,No,Single,Rural,No,Excellent,No,Retired,Retired
5947,37,Male,76742,Premium,58,4,Afternoon,Yes,Divorced,Rural,No,Excellent,Yes,Employed,Working
5948,69,Male,70886,Basic,53,4,Morning,No,Single,Rural,No,Poor,No,Retired,Retired
5949,30,Female,44479,VIP,38,1,Morning,Yes,Divorced,Suburban,No,Excellent,Yes,Early Career,Working
5950,34,Male,112933,Basic,40,5,Morning,No,Single,Suburban,No,Excellent,Yes,Employed,Working
5951,53,Female,88026,VIP,6,2,Morning,Yes,Single,Suburban,No,Excellent,No,Employed,Working
5952,50,Female,76761,Premium,31,4,Afternoon,Yes,Married,Suburban,No,Good,No,Employed,Working
5953,18,Female,8637,Basic,53,3,Afternoon,No,Single,Urban,Yes,Excellent,Yes,Student,In Education
5954,32,Male,41290,Premium,1,4,Evening,No,Married,Rural,No,Excellent,Yes,Employed,Working
5955,30,Female,37700,VIP,43,4,Morning,No,Married,Urban,Yes,Average,No,Early Career,Working
5956,34,Female,82421,VIP,21,5,Morning,Yes,Married,Urban,No,Poor,Yes,Employed,Working
5957,41,Male,92865,Basic,12,4,Morning,Yes,Single,Urban,No,Poor,No,Employed,Working
5958,25,Male,31696,Basic,12,1,Evening,Yes,Married,Rural,Yes,Poor,Yes,Early Career,Working
5959,67,Male,93049,Basic,56,3,Morning,Yes,Single,Urban,No,Average,Yes,Retired,Retired
5960,44,Male,87026,VIP,37,5,Afternoon,Yes,Single,Suburban,No,Good,No,Employed,Working
5961,62,Female,89658,VIP,46,4,Afternoon,No,Divorced,Rural,No,Poor,Yes,Late Career,Working
5962,40,Female,71167,VIP,22,6,Afternoon,No,Divorced,Suburban,No,Excellent,No,Employed,Working
5963,63,Other,71446,VIP,38,1,Evening,No,Divorced,Urban,No,Excellent,No,Late Career,Working
5964,25,Female,40142,Basic,51,6,Morning,Yes,Married,Suburban,No,Excellent,Yes,Early Career,Working
5965,25,Female,43392,VIP,16,2,Afternoon,No,Single,Urban,No,Good,No,Early Career,Working
5966,43,Male,52022,Premium,12,4,Morning,No,Married,Urban,No,Good,No,Employed,Working
5967,64,Female,53033,Premium,39,6,Afternoon,Yes,Married,Rural,No,Excellent,Yes,Late Career,Working
5968,30,Female,25069,Basic,45,4,Evening,Yes,Divorced,Urban,Yes,Excellent,No,Early Career,Working
5969,56,Female,84044,VIP,14,1,Evening,No,Married,Suburban,No,Average,No,Late Career,Working
5970,54,Female,89917,VIP,9,6,Afternoon,Yes,Married,Suburban,No,Average,No,Employed,Working
5971,66,Female,42520,Premium,2,5,Afternoon,Yes,Married,Urban,No,Good,Yes,Retired,Retired
5972,45,Female,72404,Basic,29,1,Afternoon,Yes,Divorced,Suburban,No,Average,Yes,Employed,Working
5973,42,Female,53707,Premium,35,2,Afternoon,Yes,Divorced,Urban,No,Good,Yes,Employed,Working
5974,33,Male,98260,Basic,22,3,Morning,Yes,Divorced,Urban,No,Good,Yes,Employed,Working
5975,19,Female,35919,VIP,5,4,Afternoon,Yes,Married,Suburban,Yes,Excellent,Yes,Student,In Education
5976,35,Female,70891,Basic,5,6,Afternoon,Yes,Divorced,Urban,No,Average,Yes,Employed,Working
5977,34,Male,112862,Basic,44,2,Morning,No,Divorced,Suburban,No,Excellent,No,Employed,Working
5978,47,Male,91871,VIP,50,4,Evening,No,Married,Urban,No,Good,No,Employed,Working
5979,56,Female,84144,Basic,55,1,Evening,Yes,Divorced,Suburban,No,Good,No,Late Career,Working
5980,30,Male,20613,Basic,20,1,Evening,No,Single,Rural,Yes,Average,No,Early Career,Working
5981,49,Male,104145,VIP,57,6,Afternoon,No,Single,Suburban,No,Average,Yes,Employed,Working
5982,67,Female,41319,Basic,33,1,Afternoon,No,Married,Rural,No,Poor,No,Retired,Retired
5983,46,Female,88301,VIP,44,6,Afternoon,No,Married,Suburban,No,Average,Yes,Employed,Working
5984,63,Female,75061,VIP,5,3,Afternoon,No,Divorced,Rural,No,Good,Yes,Late Career,Working
5985,47,Male,27951,Premium,7,3,Afternoon,No,Single,Urban,No,Average,Yes,Employed,Working
5986,35,Male,78648,VIP,5,2,Evening,Yes,Divorced,Rural,No,Average,No,Employed,Working
5987,30,Male,55845,Premium,1,5,Morning,No,Divorced,Suburban,No,Good,No,Early Career,Working
5988,60,Male,101869,VIP,19,6,Morning,No,Married,Rural,No,Poor,Yes,Late Career,Working
5989,38,Male,54899,Premium,9,6,Afternoon,No,Divorced,Rural,No,Good,Yes,Employed,Working
5990,47,Other,25255,Premium,17,2,Afternoon,Yes,Single,Suburban,No,Average,No,Student,In Education
5991,38,Female,60915,Premium,39,6,Evening,Yes,Divorced,Rural,No,Average,Yes,Employed,Working
5992,65,Male,111260,VIP,9,4,Afternoon,No,Single,Suburban,No,Poor,Yes,Late Career,Working
5993,34,Male,104836,Basic,52,2,Evening,No,Married,Suburban,No,Poor,Yes,Employed,Working
5994,57,Female,78941,Premium,16,3,Morning,Yes,Divorced,Suburban,No,Average,No,Late Career,Working
5995,36,Female,56220,Premium,19,2,Morning,Yes,Single,Urban,No,Poor,No,Employed,Working
5996,69,Male,77268,VIP,47,1,Morning,No,Single,Suburban,No,Good,Yes,Retired,Retired
5997,32,Female,30172,Basic,14,6,Morning,Yes,Divorced,Rural,Yes,Poor,No,Employed,Working
5998,26,Male,31781,Basic,36,6,Afternoon,Yes,Single,Rural,Yes,Average,Yes,Early Career,Working
5999,69,Male,47802,VIP,36,5,Evening,Yes,Divorced,Rural,No,Average,No,Retired,Retired
6000,27,Male,59729,Premium,44,1,Morning,Yes,Married,Suburban,No,Poor,No,Early Career,Working
6001,61,Female,61642,Basic,57,4,Afternoon,No,Divorced,Urban,No,Excellent,No,Late Career,Working
6002,48,Male,82053,VIP,3,1,Evening,Yes,Single,Urban,No,Excellent,Yes,Employed,Working
6003,70,Male,51120,Premium,26,6,Afternoon,No,Divorced,Urban,No,Good,No,Retired,Retired
6004,40,Male,92875,VIP,47,3,Evening,No,Single,Urban,No,Excellent,Yes,Employed,Working
6005,69,Female,83293,VIP,11,4,Evening,Yes,Divorced,Suburban,No,Average,No,Retired,Retired
6006,47,Male,60202,Premium,43,1,Afternoon,No,Divorced,Rural,No,Excellent,No,Employed,Working
6007,50,Male,60832,Premium,28,1,Afternoon,Yes,Married,Urban,No,Poor,Yes,Employed,Working
6008,69,Male,91022,Basic,40,2,Morning,No,Married,Urban,No,Good,No,Retired,Retired
6009,26,Male,40682,Premium,43,5,Morning,Yes,Single,Urban,No,Poor,Yes,Early Career,Working
6010,64,Female,57869,Premium,55,1,Evening,Yes,Single,Urban,No,Poor,Yes,Late Career,Working
6011,18,Male,35996,Basic,11,5,Evening,Yes,Married,Suburban,Yes,Poor,No,Student,In Education
6012,61,Male,90291,VIP,12,4,Morning,Yes,Married,Urban,No,Average,Yes,Late Career,Working
6013,52,Female,79415,VIP,42,5,Evening,Yes,Single,Urban,No,Good,Yes,Employed,Working
6014,28,Male,30411,Basic,27,1,Morning,No,Married,Rural,Yes,Poor,No,Early Career,Working
6015,51,Male,74188,Premium,12,6,Afternoon,No,Divorced,Urban,No,Average,No,Employed,Working
6016,33,Male,42474,Basic,33,1,Morning,No,Divorced,Rural,No,Poor,No,Employed,Working
6017,26,Female,43159,Premium,5,3,Afternoon,Yes,Single,Suburban,No,Good,Yes,Early Career,Working
6018,49,Female,54244,Premium,21,2,Evening,Yes,Single,Urban,No,Excellent,Yes,Employed,Working
6019,32,Female,34736,VIP,30,5,Afternoon,No,Single,Rural,Yes,Excellent,No,Employed,Working
6020,29,Female,38618,VIP,33,6,Evening,No,Single,Suburban,Yes,Average,No,Early Career,Working
6021,50,Other,70387,Premium,10,5,Afternoon,No,Divorced,Urban,No,Average,No,Employed,Working
6022,62,Female,67847,Premium,1,2,Evening,No,Single,Urban,No,Good,Yes,Late Career,Working
6023,31,Female,63349,Premium,29,5,Evening,Yes,Married,Rural,No,Average,Yes,Employed,Working
6024,25,Male,61585,Premium,7,2,Morning,No,Divorced,Suburban,No,Excellent,No,Early Career,Working
6025,25,Male,52698,Premium,51,4,Evening,Yes,Married,Suburban,No,Average,No,Early Career,Working
6026,44,Female,47754,Premium,33,4,Afternoon,No,Single,Urban,No,Excellent,No,Employed,Working
6027,29,Other,35114,Premium,1,5,Evening,No,Divorced,Urban,Yes,Poor,Yes,Early Career,Working
6028,18,Male,2132,Basic,31,3,Afternoon,Yes,Married,Rural,Yes,Poor,No,Student,In Education
6029,60,Female,68159,VIP,48,1,Evening,No,Divorced,Rural,No,Poor,No,Late Career,Working
6030,57,Female,83547,VIP,33,5,Evening,Yes,Married,Suburban,No,Good,No,Late Career,Working
6031,59,Male,116914,VIP,3,4,Morning,Yes,Divorced,Urban,No,Excellent,Yes,Late Career,Working
6032,68,Male,36000,Basic,31,6,Evening,No,Single,Rural,Yes,Good,Yes,Retired,Retired
6033,28,Female,47395,Premium,2,5,Morning,No,Divorced,Suburban,No,Excellent,No,Early Career,Working
6034,56,Male,71415,Premium,18,2,Evening,Yes,Married,Rural,No,Good,No,Late Career,Working
6035,60,Female,66959,Premium,40,2,Evening,Yes,Divorced,Urban,No,Average,Yes,Late Career,Working
6036,48,Female,74663,Basic,18,4,Afternoon,Yes,Single,Suburban,No,Good,No,Employed,Working
6037,34,Female,37423,Basic,24,1,Evening,Yes,Single,Rural,Yes,Average,Yes,Employed,Working
6038,50,Male,80796,Basic,32,2,Evening,Yes,Single,Urban,No,Poor,No,Employed,Working
6039,49,Female,67281,Premium,24,4,Morning,No,Married,Rural,No,Poor,No,Employed,Working
6040,46,Male,68382,Premium,9,3,Afternoon,No,Divorced,Suburban,No,Poor,Yes,Employed,Working
6041,38,Male,62538,Basic,12,4,Afternoon,No,Married,Urban,No,Poor,Yes,Employed,Working
6042,38,Female,54354,Premium,27,4,Afternoon,Yes,Divorced,Rural,No,Poor,No,Employed,Working
6043,57,Male,116258,Basic,59,1,Evening,Yes,Married,Urban,No,Excellent,Yes,Late Career,Working
6044,40,Male,72455,Premium,39,1,Evening,Yes,Married,Rural,No,Good,Yes,Employed,Working
6045,23,Male,30437,Basic,5,6,Afternoon,No,Married,Rural,Yes,Poor,No,Early Career,Working
6046,39,Female,70151,VIP,35,1,Afternoon,No,Married,Rural,No,Excellent,No,Employed,Working
6047,67,Male,75229,VIP,26,6,Afternoon,No,Single,Rural,No,Average,Yes,Retired,Retired
6048,55,Female,78762,VIP,10,3,Afternoon,No,Married,Suburban,No,Poor,Yes,Employed,Working
6049,54,Female,74324,Basic,10,2,Evening,Yes,Divorced,Suburban,No,Excellent,Yes,Employed,Working
6050,62,Female,88504,Basic,60,4,Morning,Yes,Single,Rural,No,Average,Yes,Late Career,Working
6051,68,Female,50540,Premium,52,1,Morning,Yes,Divorced,Urban,No,Excellent,No,Retired,Retired
6052,25,Male,34076,Basic,3,2,Afternoon,Yes,Single,Urban,Yes,Excellent,No,Early Career,Working
6053,58,Male,87415,VIP,13,2,Morning,Yes,Divorced,Suburban,No,Average,Yes,Late Career,Working
6054,66,Male,48046,Premium,22,6,Evening,No,Divorced,Urban,No,Excellent,Yes,Retired,Retired
6055,52,Male,48734,VIP,21,3,Afternoon,Yes,Married,Rural,No,Good,Yes,Employed,Working
6056,68,Female,82418,VIP,34,5,Evening,Yes,Single,Suburban,No,Average,No,Retired,Retired
6057,28,Male,46035,VIP,54,3,Morning,Yes,Married,Urban,No,Poor,Yes,Early Career,Working
6058,41,Male,74101,Premium,53,2,Evening,No,Single,Urban,No,Poor,Yes,Employed,Working
6059,66,Female,56688,Premium,26,3,Afternoon,No,Single,Rural,No,Good,Yes,Retired,Retired
6060,38,Female,58547,Premium,10,1,Afternoon,Yes,Single,Rural,No,Excellent,No,Employed,Working
6061,68,Female,69169,Premium,44,6,Morning,Yes,Single,Urban,No,Poor,Yes,Retired,Retired
6062,19,Female,4177,Basic,120,1,Afternoon,No,Divorced,Rural,Yes,Poor,Yes,Student,In Education
6063,57,Female,81096,VIP,55,3,Evening,Yes,Married,Suburban,No,Good,Yes,Late Career,Working
6064,36,Female,59752,Premium,57,2,Morning,No,Married,Suburban,No,Excellent,Yes,Employed,Working
6065,56,Male,87678,Basic,17,1,Morning,Yes,Married,Rural,No,Good,Yes,Late Career,Working
6066,45,Other,73038,VIP,24,4,Morning,Yes,Single,Urban,No,Poor,No,Employed,Working
6067,34,Female,74063,Premium,33,4,Morning,Yes,Married,Suburban,No,Average,Yes,Employed,Working
6068,23,Male,32387,Basic,43,3,Afternoon,No,Divorced,Urban,Yes,Average,No,Early Career,Working
6069,36,Male,98293,VIP,16,1,Evening,Yes,Divorced,Urban,No,Average,No,Employed,Working
6070,55,Female,72573,Basic,47,6,Evening,Yes,Single,Urban,No,Average,No,Employed,Working
6071,45,Female,67941,Basic,37,2,Afternoon,Yes,Married,Urban,No,Average,Yes,Employed,Working
6072,19,Male,42898,Basic,49,2,Morning,Yes,Divorced,Suburban,No,Poor,Yes,Student,In Education
6073,55,Male,87002,Basic,34,2,Afternoon,Yes,Divorced,Urban,No,Poor,Yes,Employed,Working
6074,54,Female,81568,Premium,43,1,Evening,Yes,Single,Suburban,No,Poor,Yes,Employed,Working
6075,68,Female,54697,Premium,8,4,Evening,No,Divorced,Suburban,No,Excellent,Yes,Retired,Retired
6076,69,Male,88994,VIP,15,5,Afternoon,No,Divorced,Rural,No,Excellent,Yes,Retired,Retired
6077,21,Male,34604,Basic,13,2,Morning,Yes,Married,Suburban,Yes,Average,Yes,Student,In Education
6078,39,Female,75878,VIP,25,4,Evening,No,Single,Rural,No,Good,No,Employed,Working
6079,43,Male,57459,Premium,45,6,Afternoon,No,Single,Urban,No,Good,No,Employed,Working
6080,66,Female,34570,Basic,49,2,Evening,No,Divorced,Rural,Yes,Good,Yes,Retired,Retired
6081,60,Male,94690,Basic,42,6,Morning,Yes,Divorced,Urban,No,Poor,Yes,Late Career,Working
6082,53,Male,77971,VIP,28,5,Morning,No,Single,Rural,No,Average,No,Employed,Working
6083,30,Male,47228,Basic,39,3,Afternoon,Yes,Married,Urban,No,Average,No,Early Career,Working
6084,69,Male,27951,VIP,52,3,Morning,No,Divorced,Suburban,No,Average,No,Retired,Retired
6085,49,Male,58973,Premium,36,3,Evening,No,Single,Urban,No,Good,Yes,Employed,Working
6086,34,Male,90175,VIP,38,1,Afternoon,No,Single,Urban,No,Excellent,Yes,Employed,Working
6087,58,Female,81279,Premium,120,3,Evening,No,Divorced,Rural,No,Poor,No,Late Career,Working
6088,53,Male,56987,Premium,16,2,Morning,Yes,Married,Rural,No,Good,No,Employed,Working
6089,63,Female,68349,Premium,52,5,Evening,Yes,Divorced,Urban,No,Excellent,Yes,Late Career,Working
6090,36,Male,76127,VIP,13,5,Evening,Yes,Married,Rural,No,Poor,No,Employed,Working
6091,52,Female,84226,VIP,30,1,Evening,Yes,Married,Urban,No,Good,No,Employed,Working
6092,63,Male,63540,VIP,59,5,Evening,No,Single,Rural,No,Excellent,No,Late Career,Working
6093,57,Male,91005,VIP,13,6,Evening,Yes,Single,Rural,No,Poor,No,Late Career,Working
6094,45,Female,46603,Basic,25,3,Evening,Yes,Married,Urban,No,Good,Yes,Employed,Working
6095,18,Female,29514,Basic,41,1,Afternoon,No,Married,Suburban,Yes,Average,No,Student,In Education
6096,59,Female,96780,VIP,55,3,Afternoon,Yes,Divorced,Urban,No,Excellent,Yes,Late Career,Working
6097,35,Female,47166,Premium,17,1,Morning,No,Married,Urban,No,Good,No,Employed,Working
6098,65,Female,65799,VIP,6,3,Evening,No,Divorced,Rural,No,Average,No,Late Career,Working
6099,57,Male,130875,VIP,21,2,Evening,Yes,Single,Suburban,No,Good,No,Late Career,Working
6100,50,Female,58058,Premium,21,6,Morning,No,Single,Rural,No,Poor,No,Employed,Working
6101,29,Female,34103,Basic,28,6,Morning,Yes,Divorced,Urban,Yes,Average,Yes,Early Career,Working
6102,25,Other,38475,VIP,12,3,Morning,No,Single,Suburban,Yes,Poor,Yes,Early Career,Working
6103,41,Female,60418,Premium,8,6,Evening,No,Married,Suburban,No,Excellent,Yes,Employed,Working
6104,33,Male,44764,Basic,37,5,Evening,Yes,Divorced,Rural,No,Good,No,Employed,Working
6105,67,Male,45993,Basic,19,4,Afternoon,No,Divorced,Urban,No,Excellent,Yes,Retired,Retired
6106,21,Female,480,Basic,47,1,Afternoon,Yes,Single,Rural,Yes,Good,No,Student,In Education
6107,55,Female,95688,VIP,18,1,Evening,No,Divorced,Suburban,No,Average,Yes,Employed,Working
6108,61,Female,82734,Basic,20,1,Afternoon,No,Divorced,Suburban,No,Average,Yes,Late Career,Working
6109,44,Female,81300,VIP,12,4,Afternoon,No,Married,Urban,No,Poor,Yes,Employed,Working
6110,26,Male,34335,Basic,5,3,Evening,No,Single,Rural,Yes,Average,No,Early Career,Working
6111,64,Male,88993,VIP,23,1,Afternoon,Yes,Married,Suburban,No,Poor,No,Late Career,Working
6112,33,Male,107838,VIP,43,1,Afternoon,No,Single,Suburban,No,Average,Yes,Employed,Working
6113,29,Female,43362,Premium,20,3,Morning,Yes,Married,Suburban,No,Poor,No,Early Career,Working
6114,48,Female,60025,Premium,9,6,Morning,Yes,Single,Urban,No,Excellent,No,Employed,Working
6115,41,Male,55201,Premium,23,4,Morning,Yes,Married,Urban,No,Good,Yes,Employed,Working
6116,31,Female,52226,Premium,38,5,Evening,No,Married,Rural,No,Average,No,Employed,Working
6117,62,Male,82232,VIP,9,6,Morning,No,Divorced,Urban,No,Poor,No,Late Career,Working
6118,42,Male,60136,Basic,40,6,Morning,Yes,Married,Rural,No,Excellent,Yes,Employed,Working
6119,51,Female,66708,Premium,52,5,Evening,No,Married,Suburban,No,Excellent,No,Employed,Working
6120,20,Male,28440,Basic,29,2,Morning,No,Divorced,Urban,Yes,Average,Yes,Student,In Education
6121,41,Female,72538,Basic,37,6,Evening,Yes,Divorced,Suburban,No,Poor,Yes,Employed,Working
6122,59,Female,83884,VIP,30,1,Evening,No,Single,Suburban,No,Excellent,No,Late Career,Working
6123,26,Female,29683,Basic,13,6,Evening,No,Single,Rural,Yes,Poor,Yes,Early Career,Working
6124,43,Male,81731,VIP,27,1,Afternoon,No,Married,Rural,No,Average,No,Employed,Working
6125,37,Female,81373,VIP,17,4,Evening,Yes,Married,Urban,No,Average,Yes,Employed,Working
6126,57,Female,54148,Premium,50,2,Morning,No,Divorced,Rural,No,Good,No,Late Career,Working
6127,27,Female,51808,Premium,4,1,Evening,No,Single,Suburban,No,Excellent,Yes,Early Career,Working
6128,36,Female,63309,Basic,3,4,Morning,No,Single,Rural,No,Excellent,No,Employed,Working
6129,20,Male,14457,Basic,59,4,Morning,Yes,Single,Urban,Yes,Excellent,Yes,Student,In Education
6130,41,Male,66416,Premium,45,3,Evening,Yes,Married,Urban,No,Poor,No,Employed,Working
6131,22,Female,31417,Basic,46,5,Morning,No,Single,Suburban,Yes,Average,No,Student,In Education
6132,20,Female,20387,Basic,44,6,Evening,No,Married,Urban,Yes,Excellent,Yes,Student,In Education
6133,44,Male,80254,VIP,19,2,Morning,No,Divorced,Rural,No,Poor,No,Employed,Working
6134,33,Male,91403,VIP,1,5,Afternoon,No,Divorced,Urban,No,Average,No,Employed,Working
6135,66,Female,75205,VIP,8,6,Evening,Yes,Married,Urban,No,Excellent,No,Retired,Retired
6136,32,Male,96862,Basic,2,1,Morning,Yes,Divorced,Urban,No,Good,Yes,Employed,Working
6137,52,Male,58339,Premium,52,1,Evening,Yes,Married,Urban,No,Average,No,Employed,Working
6138,29,Male,67636,Premium,56,5,Morning,Yes,Divorced,Suburban,No,Excellent,No,Early Career,Working
6139,58,Male,125290,VIP,35,2,Morning,No,Divorced,Suburban,No,Good,Yes,Late Career,Working
6140,70,Female,73271,Premium,3,5,Evening,Yes,Married,Urban,No,Poor,Yes,Retired,Retired
6141,61,Male,84735,VIP,17,1,Afternoon,No,Married,Urban,No,Excellent,Yes,Late Career,Working
6142,43,Male,95838,VIP,44,5,Afternoon,Yes,Single,Urban,No,Excellent,Yes,Employed,Working
6143,64,Male,108936,VIP,51,6,Morning,No,Married,Urban,No,Poor,Yes,Late Career,Working
6144,51,Male,54565,Premium,39,4,Afternoon,No,Married,Rural,No,Good,Yes,Employed,Working
6145,40,Female,38922,Basic,31,6,Afternoon,No,Married,Rural,Yes,Average,No,Employed,Working
6146,48,Male,57582,Premium,10,3,Morning,No,Divorced,Rural,No,Average,Yes,Employed,Working
6147,67,Female,67840,VIP,10,4,Morning,Yes,Divorced,Rural,No,Average,No,Retired,Retired
6148,37,Male,67375,Premium,18,2,Afternoon,Yes,Single,Rural,No,Excellent,Yes,Employed,Working
6149,29,Male,58498,Premium,54,3,Afternoon,Yes,Divorced,Suburban,No,Good,No,Early Career,Working
6150,40,Male,89875,VIP,39,1,Afternoon,Yes,Married,Suburban,No,Average,Yes,Employed,Working
6151,21,Male,-239,Basic,52,6,Morning,No,Divorced,Rural,Yes,Excellent,Yes,Student,In Education
6152,40,Female,51958,Premium,58,5,Afternoon,No,Married,Suburban,No,Good,No,Employed,Working
6153,65,Male,88026,VIP,5,5,Morning,No,Divorced,Urban,No,Good,Yes,Late Career,Working
6154,65,Female,77484,Basic,6,5,Afternoon,Yes,Married,Suburban,No,Poor,No,Late Career,Working
6155,18,Male,22319,Basic,58,5,Evening,Yes,Divorced,Rural,Yes,Excellent,Yes,Student,In Education
6156,42,Male,63213,VIP,31,1,Morning,Yes,Married,Rural,No,Excellent,Yes,Employed,Working
6157,19,Male,26887,Basic,36,5,Morning,Yes,Divorced,Urban,Yes,Poor,No,Student,In Education
6158,47,Female,30220,Basic,14,2,Morning,No,Single,Rural,Yes,Excellent,No,Employed,Working
6159,20,Male,9336,Basic,33,4,Morning,No,Married,Rural,Yes,Poor,Yes,Student,In Education
6160,38,Male,91252,VIP,29,5,Morning,Yes,Divorced,Urban,No,Poor,Yes,Employed,Working
6161,42,Male,76579,Premium,19,2,Morning,No,Single,Rural,No,Excellent,Yes,Employed,Working
