User_ID,Age,Gender,Annual_Income,Membership_Type,Membership_Duration,Frequency_of_Visit,Preferred_Time,Previous_Membership,Marital_Status,Location,Promotion_Response,Health_Condition,Membership_Prediction,Professional,Professional_Status
1748,31,Female,70398,VIP,50,5,Afternoon,No,Divorced,Suburban,No,Excellent,Yes,Employed,Working
1749,47,Male,87104,VIP,21,4,Evening,No,Married,Rural,No,Average,No,Employed,Working
1750,67,Male,65133,Premium,38,3,Morning,No,Single,Suburban,No,Good,Yes,Retired,Retired
1751,21,Male,16329,Basic,26,4,Afternoon,Yes,Single,Rural,Yes,Excellent,Yes,Student,In Education
1752,35,Female,62360,Premium,17,2,Afternoon,Yes,Divorced,Urban,No,Excellent,No,Employed,Working
1753,54,Female,49978,Premium,50,2,Evening,Yes,Single,Urban,No,Average,Yes,Employed,Working
1754,42,Female,79825,Premium,46,2,Afternoon,No,Single,Suburban,No,Average,No,Employed,Working
1755,65,Male,104208,VIP,42,5,Morning,Yes,Married,Urban,No,Average,No,Late Career,Working
1756,18,Male,19147,Basic,4,4,Evening,Yes,Divorced,Urban,Yes,Average,No,Student,In Education
1757,70,Female,65261,Premium,50,4,Evening,No,Married,Suburban,No,Good,Yes,Retired,Retired
1758,63,Male,75136,VIP,43,3,Afternoon,Yes,Single,Urban,No,Excellent,Yes,Late Career,Working
1759,32,Male,82579,VIP,54,1,Afternoon,No,Single,Urban,No,Average,No,Employed,Working
1760,26,Male,59586,Premium,48,2,Afternoon,No,Married,Suburban,No,Excellent,Yes,Early Career,Working
1761,32,Male,79007,VIP,4,1,Afternoon,No,Single,Suburban,No,Excellent,No,Employed,Working
1762,66,Male,73801,Premium,59,1,Evening,No,Single,Rural,No,Poor,Yes,Retired,Retired
1763,41,Female,58118,Premium,19,2,Evening,Yes,Married,Suburban,No,Poor,No,Employed,Working
1764,21,Male,27770,Basic,38,2,Afternoon,Yes,Single,Suburban,Yes,Average,No,Student,In Education
1765,29,Female,28416,Basic,25,3,Evening,No,Married,Rural,Yes,Average,Yes,Early Career,Working
1766,54,Male,47461,Premium,8,5,Morning,Yes,Divorced,Rural,No,Poor,Yes,Employed,Working
1767,54,Male,67558,Premium,18,2,Evening,Yes,Single,Urban,No,Excellent,No,Employed,Working
1768,60,Female,97794,VIP,51,1,Morning,No,Single,Urban,No,Average,Yes,Late Career,Working
1769,23,Male,55910,Premium,18,3,Morning,Yes,Married,Suburban,No,Good,No,Early Career,Working
1770,56,Female,104752,VIP,48,4,Morning,No,Divorced,Suburban,No,Average,Yes,Late Career,Working
1771,63,Female,52976,Premium,58,3,Afternoon,Yes,Single,Rural,No,Average,Yes,Late Career,Working
1772,41,Male,83588,Premium,7,2,Evening,Yes,Single,Rural,No,Good,No,Employed,Working
1773,28,Female,38208,Basic,57,6,Morning,No,Divorced,Suburban,Yes,Average,Yes,Early Career,Working
1774,30,Male,31076,Basic,17,2,Afternoon,No,Single,Rural,Yes,Excellent,Yes,Early Career,Working
1775,51,Female,84996,VIP,59,5,Evening,No,Married,Suburban,No,Good,Yes,Employed,Working
1776,42,Male,93317,VIP,3,3,Evening,Yes,Divorced,Urban,No,Good,Yes,Employed,Working
1777,24,Female,22820,Basic,22,2,Afternoon,Yes,Divorced,Rural,Yes,Poor,Yes,Early Career,Working
1778,69,Male,49940,Premium,15,1,Evening,Yes,Single,Urban,No,Excellent,Yes,Retired,Retired
1779,21,Female,181,Basic,31,1,Afternoon,No,Divorced,Rural,Yes,Poor,No,Student,In Education
1780,25,Female,25848,Basic,36,3,Afternoon,Yes,Divorced,Rural,Yes,Excellent,Yes,Early Career,Working
1781,37,Female,84048,VIP,26,5,Afternoon,No,Divorced,Suburban,No,Average,Yes,Employed,Working
1782,46,Female,52327,Premium,48,6,Evening,No,Single,Suburban,No,Poor,No,Employed,Working
1783,70,Female,51068,Premium,14,3,Afternoon,No,Divorced,Suburban,No,Average,Yes,Retired,Retired
1784,68,Female,68879,Premium,58,5,Afternoon,Yes,Single,Urban,No,Average,No,Retired,Retired
1785,62,Male,72560,Premium,17,1,Evening,No,Divorced,Urban,No,Poor,Yes,Late Career,Working
1786,63,Male,103664,VIP,9,2,Morning,Yes,Married,Suburban,No,Poor,Yes,Late Career,Working
1787,27,Male,33456,Basic,7,4,Afternoon,No,Divorced,Rural,Yes,Average,Yes,Early Career,Working
1788,60,Male,83727,VIP,46,2,Afternoon,No,Divorced,Suburban,No,Average,No,Late Career,Working
1789,51,Male,55257,Premium,27,1,Morning,Yes,Divorced,Urban,No,Excellent,Yes,Employed,Working
1790,43,Female,76774,VIP,28,6,Evening,No,Married,Suburban,No,Average,No,Employed,Working
1791,58,Male,60248,Premium,55,1,Evening,Yes,Divorced,Rural,No,Good,Yes,Late Career,Working
1792,66,Female,95856,VIP,12,2,Evening,No,Married,Suburban,No,Average,Yes,Retired,Retired
1793,20,Male,31731,Basic,17,2,Afternoon,Yes,Married,Suburban,Yes,Average,No,Student,In Education
1794,23,Male,29574,Basic,9,6,Morning,No,Married,Rural,Yes,Average,Yes,Early Career,Working
1795,22,Female,31955,Basic,44,6,Evening,No,Single,Suburban,Yes,Poor,No,Student,In Education
1796,22,Female,25116,Basic,44,1,Morning,No,Single,Suburban,Yes,Poor,Yes,Student,In Education
1797,64,Female,74641,VIP,8,2,Evening,Yes,Married,Rural,No,Good,No,Late Career,Working
1798,40,Female,50041,Premium,27,4,Afternoon,No,Single,Urban,No,Average,No,Employed,Working
1799,66,Male,33464,Basic,60,4,Evening,No,Married,Rural,Yes,Excellent,No,Retired,Retired
1800,26,Female,38646,Basic,42,3,Morning,Yes,Single,Urban,Yes,Excellent,Yes,Early Career,Working
1801,52,Male,82441,VIP,12,4,Morning,Yes,Single,Urban,No,Average,No,Employed,Working
1802,37,Male,77568,VIP,37,1,Morning,Yes,Divorced,Rural,No,Average,No,Employed,Working
1803,66,Male,41929,Premium,20,1,Afternoon,Yes,Single,Urban,No,Average,Yes,Retired,Retired
1804,59,Male,92069,VIP,1,3,Evening,No,Single,Rural,No,Average,No,Late Career,Working
1805,52,Male,59133,Premium,9,5,Afternoon,No,Divorced,Rural,No,Average,Yes,Employed,Working
1806,67,Female,60546,Premium,47,3,Afternoon,No,Married,Rural,No,Poor,No,Retired,Retired
1807,35,Female,43070,VIP,24,5,Morning,No,Divorced,Rural,No,Good,No,Employed,Working
1808,34,Male,67765,Premium,34,5,Morning,No,Single,Urban,No,Poor,No,Employed,Working
1809,41,Male,73412,VIP,36,2,Afternoon,Yes,Single,Rural,No,Excellent,No,Employed,Working
1810,20,Male,21203,Basic,4,6,Afternoon,No,Married,Urban,Yes,Poor,No,Student,In Education
1811,49,Male,61244,Premium,29,4,Evening,Yes,Single,Suburban,No,Poor,No,Employed,Working
1812,52,Female,53285,Premium,23,5,Morning,No,Divorced,Rural,No,Good,Yes,Employed,Working
1813,55,Male,97835,VIP,35,2,Morning,No,Married,Urban,No,Excellent,Yes,Employed,Working
1814,30,Female,44719,VIP,16,3,Morning,Yes,Divorced,Suburban,No,Excellent,Yes,Early Career,Working
1815,64,Male,111766,VIP,8,3,Evening,Yes,Single,Suburban,No,Average,Yes,Late Career,Working
1816,42,Other,61155,Premium,27,5,Evening,No,Married,Suburban,No,Good,Yes,Employed,Working
1817,26,Male,22677,Basic,39,2,Morning,No,Single,Rural,Yes,Poor,Yes,Early Career,Working
1818,21,Female,10424,Basic,58,1,Morning,No,Single,Urban,Yes,Poor,No,Student,In Education
1819,31,Male,82688,Premium,12,6,Afternoon,Yes,Divorced,Suburban,No,Poor,No,Employed,Working
1820,54,Female,73546,Premium,44,6,Afternoon,No,Single,Rural,No,Excellent,No,Employed,Working
1821,51,Male,83302,VIP,4,4,Evening,Yes,Divorced,Suburban,No,Excellent,Yes,Employed,Working
1822,28,Male,33019,Basic,47,5,Morning,Yes,Single,Urban,Yes,Poor,Yes,Early Career,Working
1823,58,Female,67003,Premium,25,1,Afternoon,Yes,Divorced,Suburban,No,Excellent,No,Late Career,Working
1824,20,Female,19887,Basic,6,4,Afternoon,Yes,Divorced,Urban,Yes,Average,No,Student,In Education
1825,45,Female,58960,Premium,3,1,Morning,Yes,Married,Urban,No,Poor,Yes,Employed,Working
1826,46,Female,47960,Premium,39,6,Morning,Yes,Married,Rural,No,Poor,Yes,Employed,Working
1827,26,Female,42370,Basic,54,2,Afternoon,Yes,Single,Suburban,No,Average,No,Early Career,Working
1828,20,Male,8315,Basic,24,5,Morning,No,Single,Rural,Yes,Excellent,Yes,Student,In Education
1829,42,Male,42987,Basic,21,1,Morning,Yes,Married,Rural,No,Poor,Yes,Employed,Working
1830,51,Male,85571,VIP,6,1,Evening,Yes,Divorced,Suburban,No,Average,Yes,Employed,Working
1831,29,Female,35469,Basic,33,1,Afternoon,No,Divorced,Urban,Yes,Good,No,Early Career,Working
1832,59,Male,136391,VIP,8,6,Afternoon,No,Married,Suburban,No,Average,Yes,Late Career,Working
1833,26,Male,48511,Premium,33,5,Evening,Yes,Married,Urban,No,Poor,No,Early Career,Working
1834,32,Female,38572,Basic,48,2,Evening,No,Single,Rural,Yes,Average,No,Employed,Working
1835,57,Female,63541,Premium,3,2,Afternoon,No,Divorced,Urban,No,Excellent,Yes,Late Career,Working
1836,42,Male,60483,Premium,60,1,Afternoon,Yes,Married,Urban,No,Poor,No,Employed,Working
1837,22,Male,37839,Premium,2,2,Morning,No,Divorced,Suburban,Yes,Poor,No,Student,In Education
1838,28,Male,35565,Basic,38,4,Morning,Yes,Divorced,Urban,Yes,Excellent,No,Early Career,Working
1839,51,Male,93856,VIP,40,2,Afternoon,No,Married,Urban,No,Excellent,No,Employed,Working
1840,41,Male,105456,VIP,56,1,Morning,Yes,Divorced,Suburban,No,Excellent,No,Employed,Working
1841,32,Female,65298,Premium,39,4,Morning,No,Single,Urban,No,Good,No,Employed,Working
1842,55,Female,75172,Premium,39,5,Morning,Yes,Married,Urban,No,Poor,Yes,Employed,Working
1843,25,Female,40050,Premium,24,3,Evening,Yes,Divorced,Urban,No,Poor,Yes,Early Career,Working
1844,22,Male,7965,Basic,21,6,Afternoon,Yes,Married,Rural,Yes,Poor,Yes,Student,In Education
1845,65,Female,68799,Premium,51,2,Afternoon,Yes,Married,Suburban,No,Average,No,Late Career,Working
1846,43,Male,100772,VIP,18,4,Afternoon,No,Divorced,Suburban,No,Poor,Yes,Employed,Working
1847,35,Male,99882,VIP,35,3,Morning,Yes,Single,Suburban,No,Poor,Yes,Employed,Working
1848,23,Female,36455,VIP,11,5,Morning,No,Married,Urban,Yes,Excellent,No,Early Career,Working
1849,54,Male,65131,VIP,11,3,Evening,No,Divorced,Rural,No,Excellent,No,Employed,Working
1850,65,Male,85674,VIP,3,5,Evening,Yes,Married,Urban,No,Excellent,Yes,Late Career,Working
1851,30,Female,51267,Premium,60,1,Afternoon,Yes,Married,Suburban,No,Poor,Yes,Early Career,Working
1852,45,Male,65849,VIP,23,1,Evening,No,Divorced,Rural,No,Excellent,Yes,Employed,Working
1853,22,Female,3403,Basic,1,6,Evening,No,Single,Rural,Yes,Good,No,Student,In Education
1854,30,Male,34944,Basic,23,6,Morning,Yes,Divorced,Urban,Yes,Excellent,Yes,Early Career,Working
1855,34,Female,66747,Premium,22,5,Afternoon,Yes,Married,Urban,No,Good,Yes,Employed,Working
1856,67,Male,60204,Premium,59,3,Afternoon,Yes,Single,Rural,No,Average,No,Retired,Retired
1857,57,Male,81845,VIP,42,6,Evening,Yes,Single,Urban,No,Good,No,Late Career,Working
1858,62,Female,73717,Premium,30,2,Morning,No,Single,Rural,No,Good,No,Late Career,Working
1859,49,Male,57568,Premium,2,3,Evening,Yes,Single,Rural,No,Average,Yes,Employed,Working
1860,46,Male,51819,Premium,58,6,Evening,Yes,Married,Rural,No,Good,No,Employed,Working
1861,68,Male,40744,Basic,17,3,Afternoon,No,Divorced,Urban,No,Poor,No,Retired,Retired
1862,20,Male,5584,Basic,41,2,Morning,Yes,Divorced,Rural,Yes,Poor,No,Student,In Education
1863,57,Male,97584,VIP,50,3,Evening,No,Single,Suburban,No,Excellent,No,Late Career,Working
1864,51,Male,44610,VIP,20,3,Evening,Yes,Single,Rural,No,Excellent,No,Employed,Working
1865,57,Female,56377,Premium,9,4,Morning,Yes,Divorced,Urban,No,Excellent,Yes,Late Career,Working
1866,44,Male,80359,VIP,57,5,Evening,Yes,Single,Urban,No,Excellent,Yes,Employed,Working
1867,30,Female,34956,Basic,60,1,Afternoon,No,Divorced,Urban,Yes,Poor,Yes,Early Career,Working
1868,62,Male,92357,VIP,11,6,Evening,Yes,Divorced,Urban,No,Excellent,Yes,Late Career,Working
1869,50,Male,108156,VIP,17,6,Afternoon,No,Single,Suburban,No,Good,Yes,Employed,Working
1870,23,Female,17645,Basic,14,6,Afternoon,Yes,Divorced,Rural,Yes,Average,No,Early Career,Working
1871,41,Male,58776,Premium,18,5,Afternoon,Yes,Divorced,Urban,No,Good,Yes,Employed,Working
1872,36,Other,67948,Premium,18,3,Afternoon,Yes,Divorced,Rural,No,Average,No,Employed,Working
1873,33,Male,76925,VIP,44,2,Afternoon,No,Single,Urban,No,Poor,Yes,Employed,Working
1874,57,Female,73451,Premium,50,2,Afternoon,Yes,Married,Urban,No,Average,Yes,Late Career,Working
1875,45,Female,47891,Premium,8,1,Evening,Yes,Married,Urban,No,Excellent,Yes,Employed,Working
1876,50,Female,54825,Premium,29,1,Morning,Yes,Married,Urban,No,Poor,No,Employed,Working
1877,65,Female,81537,VIP,8,1,Evening,No,Married,Rural,No,Excellent,Yes,Late Career,Working
1878,58,Female,71594,Premium,26,2,Morning,No,Married,Urban,No,Good,No,Late Career,Working
1879,30,Male,53110,Premium,28,3,Evening,Yes,Single,Suburban,No,Good,Yes,Early Career,Working
1880,60,Male,93352,VIP,8,1,Morning,No,Single,Suburban,No,Excellent,No,Late Career,Working
1881,62,Female,91144,VIP,60,1,Evening,No,Married,Rural,No,Average,Yes,Late Career,Working
1882,42,Male,63613,Premium,20,2,Afternoon,Yes,Married,Urban,No,Good,No,Employed,Working
1883,70,Male,80167,Premium,47,6,Morning,No,Divorced,Urban,No,Average,No,Retired,Retired
1884,59,Female,87107,VIP,8,3,Evening,No,Divorced,Urban,No,Good,Yes,Late Career,Working
1885,53,Male,112010,VIP,14,1,Afternoon,No,Divorced,Suburban,No,Excellent,Yes,Employed,Working
1886,44,Female,79696,Premium,13,3,Evening,No,Married,Urban,No,Excellent,Yes,Employed,Working
1887,55,Female,53016,Premium,55,4,Morning,Yes,Married,Rural,No,Good,Yes,Employed,Working
1888,24,Female,46542,Premium,40,6,Evening,No,Single,Suburban,No,Good,Yes,Early Career,Working
1889,22,Female,35453,Basic,17,6,Evening,Yes,Divorced,Suburban,Yes,Average,No,Student,In Education
1890,60,Male,117188,VIP,51,1,Afternoon,Yes,Divorced,Suburban,No,Average,Yes,Late Career,Working
1891,62,Male,116606,VIP,26,1,Afternoon,Yes,Single,Urban,No,Average,Yes,Late Career,Working
1892,68,Male,94015,VIP,6,2,Afternoon,Yes,Single,Suburban,No,Excellent,Yes,Retired,Retired
1893,48,Male,69329,Premium,17,6,Morning,No,Single,Rural,No,Good,Yes,Employed,Working
1894,40,Female,36764,Premium,4,4,Afternoon,No,Divorced,Rural,Yes,Poor,No,Employed,Working
1895,59,Female,57483,Premium,25,4,Morning,Yes,Single,Rural,No,Average,No,Late Career,Working
1896,27,Male,35406,Basic,7,4,Afternoon,No,Married,Rural,Yes,Poor,No,Early Career,Working
1897,49,Male,93427,VIP,17,5,Afternoon,No,Married,Urban,No,Excellent,No,Employed,Working
1898,60,Other,93629,VIP,60,2,Afternoon,Yes,Married,Urban,No,Average,No,Late Career,Working
1899,70,Male,56547,Premium,22,2,Afternoon,Yes,Single,Urban,No,Average,No,Retired,Retired
1900,47,Female,56445,Premium,54,1,Morning,Yes,Divorced,Urban,No,Poor,No,Employed,Working
1901,56,Male,115693,VIP,28,2,Morning,No,Divorced,Urban,No,Poor,No,Late Career,Working
1902,48,Female,68715,VIP,50,1,Morning,Yes,Single,Suburban,No,Good,Yes,Employed,Working
1903,35,Female,80103,VIP,6,1,Afternoon,Yes,Single,Suburban,No,Poor,Yes,Employed,Working
1904,53,Female,51945,Premium,30,5,Afternoon,No,Divorced,Rural,No,Excellent,Yes,Employed,Working
1905,19,Female,17065,Basic,10,2,Afternoon,Yes,Married,Rural,Yes,Average,No,Student,In Education
1906,31,Male,63906,Premium,50,2,Morning,No,Married,Rural,No,Poor,No,Employed,Working
1907,30,Male,37733,Basic,56,5,Evening,No,Divorced,Urban,Yes,Excellent,Yes,Early Career,Working
1908,46,Female,80537,Premium,39,5,Evening,Yes,Single,Urban,No,Poor,Yes,Employed,Working
1909,29,Male,55022,Premium,14,2,Evening,Yes,Married,Suburban,No,Poor,Yes,Early Career,Working
1910,56,Female,76191,VIP,54,2,Morning,Yes,Married,Urban,No,Poor,No,Late Career,Working
1911,19,Female,14521,Basic,46,1,Evening,Yes,Married,Urban,Yes,Good,No,Student,In Education
1912,49,Female,39442,Basic,42,3,Morning,No,Single,Urban,Yes,Average,No,Employed,Working
1913,30,Female,36675,Premium,22,6,Morning,Yes,Single,Urban,Yes,Average,No,Early Career,Working
1914,63,Female,110275,VIP,57,1,Afternoon,Yes,Married,Suburban,No,Average,No,Late Career,Working
1915,44,Female,68702,Premium,41,4,Afternoon,No,Single,Suburban,No,Good,Yes,Employed,Working
1916,66,Male,115377,VIP,26,4,Morning,Yes,Divorced,Suburban,No,Poor,No,Retired,Retired
1917,58,Male,105209,VIP,10,3,Evening,Yes,Single,Suburban,No,Average,No,Late Career,Working
1918,34,Male,91627,VIP,2,6,Morning,No,Divorced,Urban,No,Average,No,Employed,Working
1919,57,Female,87914,VIP,3,5,Morning,Yes,Married,Urban,No,Poor,No,Late Career,Working
1920,48,Male,67399,Premium,48,4,Evening,No,Married,Urban,No,Average,Yes,Employed,Working
1921,51,Female,69806,VIP,42,5,Afternoon,Yes,Divorced,Urban,No,Poor,No,Employed,Working
1922,41,Male,60250,Premium,55,5,Morning,Yes,Married,Rural,No,Good,Yes,Employed,Working
1923,62,Female,43428,Premium,11,1,Afternoon,No,Married,Rural,No,Average,Yes,Late Career,Working
1924,52,Male,89846,VIP,10,5,Afternoon,No,Married,Suburban,No,Average,Yes,Employed,Working
1925,65,Female,84325,VIP,12,3,Afternoon,Yes,Single,Urban,No,Poor,No,Late Career,Working
1926,23,Female,56168,Premium,14,1,Morning,Yes,Single,Suburban,No,Excellent,Yes,Early Career,Working
1927,36,Male,76705,VIP,30,3,Evening,No,Divorced,Suburban,No,Good,Yes,Employed,Working
1928,47,Male,98811,VIP,41,5,Evening,Yes,Divorced,Suburban,No,Average,No,Employed,Working
1929,24,Female,47502,Premium,60,4,Afternoon,Yes,Single,Suburban,No,Poor,Yes,Early Career,Working
1930,27,Female,46032,Premium,13,6,Afternoon,Yes,Married,Suburban,No,Good,No,Early Career,Working
1931,58,Male,96538,VIP,30,5,Evening,Yes,Single,Suburban,No,Poor,Yes,Late Career,Working
1932,49,Other,56832,Premium,38,3,Afternoon,Yes,Married,Rural,No,Excellent,Yes,Employed,Working
1933,51,Female,54338,Premium,11,2,Evening,Yes,Divorced,Urban,No,Average,No,Employed,Working
1934,45,Female,45313,Basic,1,2,Evening,No,Divorced,Rural,No,Excellent,No,Employed,Working
1935,32,Male,54695,Premium,27,4,Morning,Yes,Divorced,Urban,No,Average,No,Employed,Working
1936,47,Female,78187,Premium,47,6,Afternoon,Yes,Single,Urban,No,Excellent,No,Employed,Working
1937,54,Female,64380,Premium,39,3,Afternoon,Yes,Single,Rural,No,Average,Yes,Employed,Working
1938,46,Female,42741,Premium,43,4,Morning,Yes,Married,Rural,No,Poor,Yes,Employed,Working
1939,39,Female,67133,Premium,49,1,Evening,No,Divorced,Urban,No,Good,Yes,Employed,Working
1940,21,Male,29865,Basic,37,5,Afternoon,Yes,Married,Suburban,Yes,Average,No,Student,In Education
1941,37,Male,91705,VIP,9,1,Morning,Yes,Married,Urban,No,Average,No,Employed,Working
1942,49,Male,62241,Premium,58,2,Evening,Yes,Single,Suburban,No,Poor,No,Employed,Working
1943,53,Male,80948,VIP,48,5,Morning,No,Single,Rural,No,Excellent,Yes,Employed,Working
1944,67,Male,79613,VIP,43,1,Morning,Yes,Married,Rural,No,Average,Yes,Retired,Retired
1945,21,Male,32143,Basic,26,2,Morning,Yes,Married,Suburban,Yes,Excellent,No,Student,In Education
1946,44,Other,69746,Premium,25,6,Morning,No,Married,Urban,No,Poor,Yes,Employed,Working
1947,34,Male,109275,VIP,17,1,Evening,No,Single,Suburban,No,Average,No,Employed,Working
1948,29,Female,30555,Basic,6,5,Morning,No,Married,Urban,Yes,Good,No,Early Career,Working
1949,39,Female,68890,Premium,15,1,Evening,No,Single,Rural,No,Average,No,Employed,Working
1950,34,Female,74001,VIP,3,5,Morning,No,Divorced,Rural,No,Poor,Yes,Employed,Working
1951,27,Male,65157,VIP,31,1,Morning,Yes,Divorced,Suburban,No,Excellent,Yes,Early Career,Working
1952,18,Female,12738,Basic,28,4,Afternoon,Yes,Married,Urban,Yes,Average,Yes,Student,In Education
1953,39,Female,69794,VIP,9,6,Afternoon,Yes,Single,Urban,No,Poor,No,Employed,Working
1954,43,Female,70045,VIP,44,1,Afternoon,No,Divorced,Urban,No,Poor,Yes,Employed,Working
1955,35,Female,46069,VIP,51,1,Afternoon,No,Single,Rural,No,Poor,Yes,Employed,Working
1956,67,Other,47462,Premium,18,4,Morning,Yes,Single,Suburban,No,Excellent,No,Retired,Retired
1957,31,Female,64332,Premium,48,2,Morning,No,Divorced,Urban,No,Excellent,Yes,Employed,Working
1958,64,Male,103623,VIP,40,5,Evening,No,Married,Suburban,No,Good,Yes,Late Career,Working
1959,46,Female,72952,Premium,32,3,Morning,No,Married,Rural,No,Good,No,Employed,Working
1960,29,Male,47889,Premium,19,2,Evening,Yes,Divorced,Urban,No,Average,Yes,Early Career,Working
1961,53,Female,46440,Basic,5,5,Morning,No,Single,Rural,No,Poor,Yes,Employed,Working
1962,52,Male,41593,VIP,44,1,Morning,Yes,Married,Rural,No,Good,No,Employed,Working
1963,69,Male,40281,Basic,6,2,Evening,Yes,Single,Rural,No,Excellent,Yes,Retired,Retired
1964,29,Female,38448,Premium,12,1,Afternoon,No,Divorced,Urban,Yes,Poor,Yes,Early Career,Working
1965,24,Female,31039,Basic,58,2,Morning,Yes,Married,Urban,Yes,Average,No,Early Career,Working
1966,46,Male,69122,VIP,47,2,Afternoon,No,Married,Urban,No,Poor,Yes,Employed,Working
1967,28,Female,28697,Basic,42,3,Evening,No,Married,Urban,Yes,Good,Yes,Early Career,Working
1968,50,Female,66778,Premium,17,4,Morning,Yes,Divorced,Urban,No,Good,Yes,Employed,Working
1969,23,Male,51394,Premium,39,2,Evening,No,Divorced,Suburban,No,Poor,Yes,Early Career,Working
1970,64,Female,77145,VIP,59,1,Morning,Yes,Divorced,Suburban,No,Excellent,Yes,Late Career,Working
1971,32,Male,86162,Premium,7,3,Evening,No,Single,Rural,No,Poor,Yes,Employed,Working
1972,49,Female,55001,Premium,53,2,Evening,Yes,Single,Urban,No,Poor,No,Employed,Working
1973,68,Female,78355,Premium,57,4,Afternoon,Yes,Single,Suburban,No,Poor,No,Retired,Retired
1974,28,Male,20720,Basic,11,1,Afternoon,No,Married,Rural,Yes,Poor,Yes,Early Career,Working
1975,40,Male,68472,Premium,34,3,Afternoon,Yes,Married,Rural,No,Poor,Yes,Employed,Working
